,Unnamed: 0,incident_control,incident_containment,incident_acres_burned,incident_name,calfire_incident,is_active,incident_id,incident_type,County,data_id
441,441,All road closures and traffic control points have lifted.,100.0,2575.0,Willard Fire,True,N,1243f711-c29f-4bc3-a7e7-c705a6fc40f2,,Lassen,Lassen-2016-09
442,442,Hwy 32 is open to one-lane traffic,100.0,88.0,Santos Fire,True,N,c55cc099-43f6-4a55-81b4-59ee03618511,,Butte,Butte-2016-08
443,443,,100.0,450.0,Willow Fire,True,N,db833182-22df-44cc-ba10-0901e74222bc,,Calaveras,Calaveras-2016-08
444,444,,100.0,395.0,Tule Fire,False,N,954fb899-decb-461b-a0dd-76442e3370d3,,Tulare,Tulare-2016-08
445,445,Rocky Gulch and Hawkinsville Humbug Rd will remain closed to non-residence.,100.0,710.0,Grade Fire,True,N,a2a6199c-704a-4826-a51b-23e6ee123349,,Siskiyou,Siskiyou-2016-08
446,446,,100.0,380.0,Howard Fire,True,N,97772dc4-7fde-4412-982c-974b3316e22b,,Modoc,Modoc-2016-09
447,447,,100.0,518.0,Range Fire,True,N,2656ad63-b3e1-467f-9982-0229fd31c0f5,,Kern,Kern-2016-08
448,448,,100.0,20.0,Mockingbird Fire,True,N,1780f987-76f9-4a82-81bd-6cb914758eec,,Lake,Lake-2016-08
449,449,,100.0,32.0,Moffett Fire,True,N,ed16bf52-f886-4384-b841-2e755234aa29,,Siskiyou,Siskiyou-2016-09
450,450,,100.0,30.0,Old Fire,True,N,69e1a36d-21ab-4feb-b31c-dbfac4bf62d1,,Butte,Butte-2016-09
451,451,,100.0,360.0,Hog Fire,True,N,060ef833-2d3f-47d4-a1d4-146d1b9a5928,,Lake,Lake-2016-09
452,452,,100.0,150.0,Old Fire,False,N,f66ae0d0-837d-4ea9-a7ed-6a78d9bde940,,Mariposa,Mariposa-2016-09
453,453,,100.0,47.0,Auburn Fire,True,N,1f8b3267-c3bd-43f5-9733-2b30c97d45ee,,Nevada,Nevada-2016-09
454,454,,100.0,5443.0,Owens River Fire,False,N,821c040d-a17c-4934-990f-ca7d441a303a,,Mono,Mono-2016-09
455,455,,100.0,2652.0,Soup Complex,False,N,92c20948-6ff6-4a2c-b13f-32c75e71b16c,,Modoc,Modoc-2016-09
456,456,,100.0,12518.0,Canyon Fire,False,N,f6afb8c4-32dc-4e6d-8d30-e6b7ccd4a62f,,Santa Barbara,Santa Barbara-2016-09
457,457,,100.0,215.0,Washington Fire,False,N,686e1300-65d3-4e07-8a88-e5952418649b,,Santa Barbara,Santa Barbara-2016-09
458,458,,100.0,130.0,Bangor Fire,True,N,b4940174-75d0-4f5e-b505-4a66c17a9157,,Butte,Butte-2016-09
459,459,,100.0,300.0,Butte Fire,True,N,f669c502-b400-4ad9-ae95-bfd9c31f903c,,Sutter,Sutter-2016-09
460,460,None,100.0,45.0,Bell Fire,True,N,0bf08653-1441-4e73-b24b-1296afb12b45,,Amador,Amador-2016-09
461,461,Hwy. 49 between Hwy. 120 and the Tuolumne-Mariposa County line remains closed. Hwy. 49 opened for single-lane traffic with a pilot car at 8:00 o’clock this morning. Marshes Flat Road open to residents only. The Tuolumne County Sheriff’s Department is maintaining the roadblock. ,100.0,1080.0,Marshes Fire,True,N,3a4871dc-2299-4934-8a31-b92780fe31a3,,Tuolumne,Tuolumne-2016-09
462,462,,100.0,70.0,Newmark Fire,True,N,2e8eb057-1d9a-41a7-ab9f-9b85ce3374c4,,Fresno,Fresno-2016-09
463,463,,100.0,100.0,Cow Fire,True,N,8a4c92b3-c1aa-41e0-aaed-999d73f0a418,,Tehama,Tehama-2016-09
464,464,none,100.0,1547.0,Sawmill Fire,True,N,8d9b87e4-6fdb-49e4-ba6d-be85ffd6b222,,Sonoma,Sonoma-2016-09
465,465,,100.0,248.0,Tobin Fire,False,N,abd0a296-217d-4a6a-9da0-5eb05f56f863,,Plumas,Plumas-2016-09
466,466,,100.0,4474.0,Loma Fire,True,N,2dfac408-d2ab-4ff9-94aa-91be9d07bb59,,Santa Clara,Santa Clara-2016-09
467,467,,100.0,2100.0,Sacata Fire,False,N,59084c8f-904c-42cb-9aa8-cae4a1f8c6ef,,Fresno,Fresno-2016-10
468,468,Highway 89 is estimated to re-open today at noon.  Traffic will be metered through the fire area by Caltrans.  The Highway will be subject to future closure as repair work and tree removal continues and debris is removed from the highway. ,100.0,176.0,Emerald Fire,True,N,81ef7517-ab3c-4d1a-8ddd-b5d69404676f,,El Dorado,El Dorado-2016-10
469,469,,100.0,28.0,Gopher Fire,True,N,6f600260-2bdb-4f53-9d1a-eab8afb3a11a,,San Diego,San Diego-2016-11
470,470,,100.0,4824.0,Marek Fire,False,N,ca1227b3-1458-44c9-b32e-2994e309f940,,Los Angeles,Los Angeles-2016-11
471,471,,100.0,10.0,Jacobson Fire,False,N,2458cd6c-82d6-43ef-b509-706e3af69451,,Tulare,Tulare-2016-10
472,472,,100.0,4347.0,Meadow Fire,False,N,89c304db-e288-4582-90d4-884d57fd71f9,,Tulare,Tulare-2016-10
473,473,,100.0,30.0,Aqueduct Fire,True,N,a97e2077-2013-459a-baa7-276781503e3c,,Kings,Kings-2018-04
474,474,,100.0,0.0,Oroville Spillway ,True,N,afb8c00c-ef91-4544-90ce-54722be124af,,Butte,Butte-2017-02
475,475,,100.0,45.0,Grace Fire,True,N,95960fa6-58ba-4b4e-aeb2-ada97d699908,,Shasta,Shasta-2017-04
476,476,,100.0,380.0,West Fire,True,N,31b0e75c-b0e2-4796-b8a7-efc49e4c59a5,,Lassen,Lassen-2017-04
477,477,,100.0,15.0,66 Fire,True,N,b12ae71e-c6c8-4eab-9aab-d17d1879a639,,Riverside,Riverside-2017-04
478,478,,100.0,5738.0,Jayne Fire,True,N,0cacf259-1ba3-4e8c-a938-feaab2655c4b,,Fresno,Fresno-2017-04
479,479,,100.0,10.0,Soledad Fire,True,N,b8bdbd12-e3a2-49e0-8d65-7c18b8d584bf,,Monterey,Monterey-2017-04
480,480,,100.0,976.0,El Dorado Fire,False,N,17a7d561-bee7-454d-a0aa-ac450907f6fd,,Fresno,Fresno-2017-04
481,481,,100.0,126.0,Tumey Fire,True,N,d804eebf-71de-46de-90c2-cdf0694d27e3,,Fresno,Fresno-2017-04
482,482,,100.0,150.0,Tower Fire,False,N,45699833-fa34-4eed-9520-8c8019426122,,San Bernardino,San Bernardino-2017-04
483,483,,100.0,1350.0,Opera Fire,True,N,c254df3f-a241-4983-a880-e12944a9f7b2,,Riverside,Riverside-2017-04
484,484,,100.0,12.0,Jameson Fire,True,N,7fc71135-ee3b-443c-a859-90672936e0c1,,Riverside,Riverside-2017-04
485,485,,100.0,19.0,Fay Fire,True,N,f5237d47-f15b-4f4b-8b1c-6f11235f954d,,Kern,Kern-2017-05
486,486,,100.0,130.0,Olive Fire,True,N,87d7fb46-00f9-4bae-ba35-a7ef8e58a70e,,San Luis Obispo,San Luis Obispo-2017-05
487,487,,100.0,12.0,Shandon Fire,True,N,c7e3bcbf-1065-4e45-a4a3-bf0b5ac6aa23,,San Luis Obispo,San Luis Obispo-2017-05
488,488,,100.0,400.0,Sonoma Fire,True,N,eca1021e-dfea-4dec-8470-c0eb7e4d479b,,Fresno,Fresno-2017-05
489,489,,100.0,31.0,Hub Fire,True,N,5115a26e-e8e8-42cd-9aeb-f5c41efd770a,,Kern,Kern-2017-05
490,490,,100.0,1800.0,Wright Fire,True,N,63a81990-8521-409d-9c22-92d1c33e0353,,Merced,Merced-2017-05
491,491,,100.0,20.0,Nacimiento Fire,True,N,1423af4f-16d5-4f19-a01d-fc3ebc124201,,San Luis Obispo,San Luis Obispo-2017-05
492,492,,100.0,17.0,Canyon Fire,True,N,48c4b519-eaf5-4ae8-9470-31e8770a70ac,,Riverside,Riverside-2017-05
493,493,,100.0,41.0,Feed Fire,True,N,9f416f37-a8ca-4127-a6b7-02626fd32e06,,Kern,Kern-2017-05
494,494,,100.0,225.0,Arrow Fire,True,N,5b3329f4-1e37-4b5a-9ed6-6f8d74f495c3,,Lake,Lake-2017-05
495,495,,100.0,288.0,Bravo Fire,True,N,0fc2a05e-689f-4c7c-b2b4-a987840b4f2c,,Kern,Kern-2017-05
496,496,,100.0,18.0,Pine Fire,True,N,75bb079a-1de8-4824-a933-e19f69948438,,Monterey,Monterey-2017-05
497,497,,100.0,17.0,Lonoak Fire,True,N,2d12b95c-3f4e-41bc-a771-8ae2cb80b99e,,Monterey,Monterey-2017-05
498,498,,100.0,150.0,41 Fire,True,N,9a555129-982b-486f-a333-c96b3f9c4d2e,,Madera,Madera-2017-05
499,499,,100.0,225.0,Camp Fire,True,N,048c085b-3162-4906-beef-7aa2ba1b868d,,San Luis Obispo,San Luis Obispo-2017-05
500,500,All Road Closures are cancelled,100.0,10343.0,Elm Fire,True,N,65062933-27cf-48d7-8e4c-9a7ac78e65ff,,Fresno,Fresno-2017-05
501,501,,100.0,20.0,City Fire,True,N,3fce8146-ff21-4399-9a94-f37124b34331,,Kings,Kings-2017-05
502,502,,100.0,14.0,Moraga Fire,True,N,9348a031-c7b3-4165-890a-37a7eb7405db,,Riverside,Riverside-2017-05
503,503,,100.0,70.0,Manning Fire,True,N,b3fc6dff-f13a-41c4-b7f3-e9e960a941d5,,Fresno,Fresno-2017-05
504,504,,100.0,12.0,Taglio Fire,True,N,fcb8579e-7469-4c9e-9eac-527264e6f26b,,Merced,Merced-1969-12
505,505,,100.0,0.0,Range Fire,False,N,5bfc7c8f-0d7f-4b14-903b-00014014c14b,,Monterey,Monterey-2017-05
506,506,,100.0,486.0,Deluz Fire,False,N,3d595f75-d59e-4453-b25c-48207b02f529,,Marin,Marin-2017-05
507,507,All Road Closures are lifted. Please drive with caution.,100.0,2056.0,Gate Fire,True,N,c4d0a25f-02f6-4877-a944-8f5d50bf2335,,San Diego,San Diego-2017-05
508,508,,100.0,17.0,Rocky Fire,True,N,fbc11fc4-573b-465f-a9ac-a879ee2cdda2,,San Luis Obispo,San Luis Obispo-2017-05
509,509,,100.0,506.0,Ming Fire,True,N,39967485-2cf1-4f0e-9cf1-ccfd25f6e2bf,,Kern,Kern-2017-05
510,510,,100.0,10.0,Moreno Fire,True,N,fccf2545-cab8-452e-829c-8379054831f0,,Riverside,Riverside-2017-05
511,511,,100.0,190.0,Wasioja Fire,True,N,06b43461-94d0-4379-a1d6-fd26ba93ceea,,Santa Barbara,Santa Barbara-2017-05
512,512,,100.0,25.0,Ribbonwood Fire,True,N,9b9bf8b4-8378-46e5-a760-67e89e2279e2,,San Diego,San Diego-2017-05
513,513,,100.0,21.0,Bitterwater Fire,True,N,f5ef2d0f-66a7-4d75-a9e8-03c42524d723,,San Benito,San Benito-2017-05
514,514,,100.0,35.0,Smiley Fire,True,N,54ddf2ef-28b0-4c34-bfe0-1d084f4f57e2,,Riverside,Riverside-2017-05
515,515,,100.0,1000.0,Range Fire,False,N,bd671dbd-dd3c-413e-b453-4002e382325d,,Marin,Marin-2017-05
516,516,,100.0,120.0,Lamb Fire,True,N,45a205f4-bcd2-44bd-886b-26260c686ce7,,Riverside,Riverside-2017-05
517,517,,100.0,10.0,Champagne Fire,True,N,6fa64139-e5d1-4134-b012-5c1b272ac89a,,Kern,Kern-2017-05
518,518,,100.0,16.0,Rusty Fire,True,N,7272decf-0ae8-47aa-b46c-00fc4cd04816,,Fresno,Fresno-2017-05
519,519,,100.0,48.0,Serenas Fire,True,N,2db503da-a7b2-47a6-92a6-697799eb63f1,,Riverside,Riverside-2017-05
520,520,,100.0,15.0,Lombardi Fire,True,N,42f21a81-e0a3-4b4d-b837-2e6e2efd75a4,,Calaveras,Calaveras-2017-05
521,521,,100.0,18.0,Panoche Fire,True,N,21e9f99a-35a5-41cd-a44b-92363fbf5081,,Fresno,Fresno-2017-05
522,522,,100.0,16.0,Matz Fire,True,N,524b1e23-8921-4195-812d-7ec8ee5020b7,,San Bernardino,San Bernardino-2017-05
523,523,,100.0,79.0,Fountain Fire ,True,N,92d70dc0-19af-4c87-ab01-8c7051caab73,,Tulare,Tulare-2017-05
524,524,,100.0,10.0,Twenty Fire,True,N,67d31514-620f-49d1-b4bd-a3a92efd48ca,,Yuba,Yuba-2017-05
525,525,,100.0,68.0,Clay Fire,True,N,bf3148c5-75dd-4f79-8b3b-c5b483065b47,,Sacramento,Sacramento-2017-06
526,526,,100.0,26.0,Fairview Fire,True,N,663d291c-7ba8-415d-9cab-58d41a886cfd,,Riverside,Riverside-2017-06
527,527,,100.0,16.0,Elk Fire,True,N,adf741f6-5416-41c5-af26-01240cc361cf,,Kern,Kern-2017-06
528,528,,100.0,42.0,Jones Fire,True,N,7967c729-4693-47a1-b1bc-1d82825ca8db,,Modoc,Modoc-2017-06
529,529,,100.0,27.0,Vernon Fire,True,N,b0ffe2e4-ae61-4ad9-b1cc-bf31ff254d8d,,Riverside,Riverside-2017-06
530,530,,100.0,25.0,5 Fire,True,N,14e249f0-f21c-4d2f-bc5f-68d5d177e849,,Los Angeles,Los Angeles-2017-06
531,531,,100.0,33.0,Creek Fire ,True,N,46c4f0c2-6760-4e42-ac2f-ec25c2486628,,Kern,Kern-2017-06
532,532,,100.0,78.0,Spring Fire ,True,N,80f2c7d1-d28d-43d0-97a3-ff53cc991a8c,,Tehama,Tehama-2017-06
533,533,,100.0,67.0,River Fire,True,N,b02f2513-9359-45e2-9971-08f7b1f0dc0f,,Lassen,Lassen-2017-06
534,534,,100.0,10.0,Shirleon Fire ,True,N,7ea6269d-6ba3-41e1-aff6-b4da1c6611d1,,Riverside,Riverside-2017-06
535,535,,100.0,20.0,Fish Fire,True,N,304c7c4c-140e-40f4-ac9f-36926c07e5fc,,Contra Costa,Contra Costa-2017-06
536,536,,100.0,10.0,Pine Fire,True,N,8bba8daf-8d47-43e7-8593-fdfa2dea5228,,Kern,Kern-2017-06
537,537,,100.0,91.0,Wilbur Fire,True,N,549222c5-1be6-4453-896a-caebd19b0bee,,Butte,Butte-2017-06
538,538,,100.0,46.0,Whitepine Fire,True,N,f8b61fab-bd14-4e92-960a-d512693ea8e5,,Siskiyou,Siskiyou-2017-06
539,539,All road closures have been lifted.,100.0,339.0,Dinely Fire,True,N,6802ed2f-5a5a-4a38-a236-e5a688639b6f,,Sierra,Sierra-2017-06
540,540,,100.0,157.0,26 Fire,True,N,f62bd692-7aae-4e46-8284-239150acced0,,Madera,Madera-2017-06
541,541,,100.0,206.0,Bodfish Fire,True,N,2ef06870-3602-4f1a-878d-962f7259ad46,,Kern,Kern-2017-06
542,542,,100.0,0.0,Island Fire,False,N,b52a8c70-e431-4fce-abcd-98f892262b2f,,Imperial,Imperial-2017-06
543,543,,100.0,35.0,Breckenridge Fire,True,N,b11adfe0-b74d-4321-b1bd-3fc0b8f0929b,,Kern,Kern-2017-06
544,544,,100.0,14.0,Hog Fire,True,N,b9142a59-e3dd-4797-b6ed-c5c847b16f67,,Monterey,Monterey-2017-06
545,545,,100.0,1431.0,Oakwood Fire,True,N,d11a4f65-9523-40d8-989a-6603705e9638,,Madera,Madera-2017-06
546,546,,100.0,186.0,Wild Fire,True,N,a8e4aa40-5e2a-4fd8-a858-d673576cda73,,Fresno,Fresno-2017-06
547,547,,100.0,22.0,Refuge Fire,True,N,7d9de7fd-f95d-4edb-bda6-804b734eedc8,,Napa,Napa-2017-06
548,548,,100.0,32.0,Pleyto Fire,True,N,f32d4562-5032-4645-ac8f-afb3fab4c704,,Monterey,Monterey-2017-06
549,549,,100.0,450.0,Monterey Fire,True,N,a9d270c5-aacb-4dad-a34e-ab28a7192248,,Fresno,Fresno-2017-06
550,550,,100.0,76.0,Tivy Fire,True,N,0956bfcb-8915-4163-b4ed-4f3a6ab32895,,Fresno,Fresno-2017-06
551,551,,100.0,38.0,Red Fire,True,N,5d521085-d92f-4664-b17b-732783658daa,,Tuolumne,Tuolumne-2017-06
552,552,,100.0,33.0,Valley Fire,True,N,67ba6e61-b5ca-48f4-8e56-9cedeaeb65ea,,Riverside,Riverside-2017-06
553,553,,100.0,50.0,Douglas Fire,False,N,3fc7de4e-3a0f-45e9-be1f-801f88770883,,San Diego,San Diego-2017-06
554,554,There are traffic restrictions through the fire area.,100.0,135.0,King Fire,True,N,5f0c7697-7be3-49af-b98c-f5789e3ca6f9,,Tulare,Tulare-2017-06
555,555,,100.0,20.0,Reed Fire,True,N,338af3e2-098b-4d1b-8f98-6020b212b68f,,Riverside,Riverside-2017-06
556,556,,100.0,150.0,Lucy Fire,True,N,1c51deff-5b43-4f54-8acc-a682f830815a,,San Luis Obispo,San Luis Obispo-2017-06
557,557,,100.0,63.0,Westfall Fire,True,N,1dfae538-fd95-4454-865d-3d74e4b56665,,Mariposa,Mariposa-2017-06
558,558,,100.0,105.0,Canyon Fire,True,N,380df891-161a-44c7-a244-d7dda9d5fd32,,Riverside,Riverside-2017-06
559,559,,100.0,28.0,Nuevo Fire,True,N,57b7776f-bae7-4b14-b94c-65806e002a88,,Riverside,Riverside-2017-06
560,560,,100.0,134.0,Skyway Fire,True,N,a2d42b3a-32a4-4b57-a8c2-91e5d046bbb6,,Butte,Butte-2017-06
561,561,,100.0,10.0,Springs Fire,True,N,0089929d-0b52-46fe-8982-b096b7616f30,,Riverside,Riverside-2017-06
562,562,,100.0,32.0,Shore Fire,True,N,7cae5704-9ba2-487c-a48b-bb440c95da6e,,Monterey,Monterey-2017-06
563,563,,100.0,800.0,Lake Fire,False,N,c982daaa-a785-4dfc-a366-1950974028af,,Los Angeles,Los Angeles-2017-06
564,564,,100.0,60.0,Bolla Fire,True,N,ffb57bcc-80f7-4299-bfcf-c9be3b66d5ff,,Tehama,Tehama-2017-06
565,565,,100.0,10.0,Lambs Fire,True,N,294c531a-3299-4038-baa8-c2a92d38d10a,,Riverside,Riverside-2017-06
566,566,,100.0,153.0,Smiley Fire,True,N,54bad310-3a96-4019-b64d-61d00c559e6c,,Riverside,Riverside-2017-06
567,567,,100.0,25.0,Road Fire,True,N,b3695ebc-e761-4577-8439-6330bed36594,,Madera,Madera-2017-06
568,568,,100.0,1522.0,Highway Fire,False,N,1b01181e-fbcb-4dc4-86ec-cfddc864cc34,,Kern,Kern-2017-06
569,569,,100.0,26.0,Trellis Fire,True,N,bfa879b5-b526-4114-9137-51d3ea3ad336,,Lake,Lake-2017-06
570,570,,100.0,56.0,Bogus Fire,True,N,f173524a-ae01-47f5-942d-5e90c2b96469,,Siskiyou,Siskiyou-2017-06
571,571,,100.0,39.0,Toll Fire,False,N,949e577d-86c2-4def-b25a-c24aa014f4d9,,Solano,Solano-2017-06
572,572,,100.0,1503.0,Holcomb Fire,False,N,b5dd68e2-ec95-47cd-a126-d5f6f0f2b49a,,San Bernardino,San Bernardino-2017-06
573,573,,100.0,168.0,Evans Fire,False,N,5882937b-ffce-43af-9e0a-00dcddde214a,,Lassen,Lassen-2017-06
574,574,,100.0,65.0,Orange Fire,True,N,8740caa0-f86c-4103-b830-0435b9933a2b,,Stanislaus,Stanislaus-2017-06
575,575,,100.0,54.0,Quimby Fire,True,N,d515cbcc-376e-4bc7-adea-189eff5a7735,,Santa Clara,Santa Clara-2017-06
576,576,,100.0,21.0,Highway Fire,True,N,981484d0-711c-4a7b-9adc-23c9b29f9fae,,Butte,Butte-2017-06
577,577,,100.0,111.0,Lone Fire,True,N,1b1ba02e-9db3-4224-9d8d-06d5df529f16,,Butte,Butte-2017-06
578,578,,100.0,357.0,Creek Fire,True,N,0ed54526-1296-4863-ae40-613ee456899d,,Fresno,Fresno-2017-06
579,579,,100.0,42.0,Paskenta Fire,True,N,982c81ca-ebe5-4591-986d-1f3e2e4cc13c,,Tehama,Tehama-2017-06
580,580,,100.0,0.0,King Incident,False,N,e1fdc15a-5737-4c69-ab9a-7f43d6b4aab8,,Tulare,Tulare-2017-06
581,581,,100.0,760.0,Placerita Fire,False,N,c940ef85-44ce-4684-bce3-7cbbf180cefb,,Los Angeles,Los Angeles-2017-06
582,582,,100.0,36.0,Black Fire,True,N,49a9074c-c30b-4042-9ffd-1a10f9d9bf1d,,San Diego,San Diego-2017-06
583,583,,100.0,6309.0,Manzanita Fire,True,N,ca0c9a5f-7a1a-4903-b790-6eb3e85e7e64,,Riverside,Riverside-2017-06
584,584,,100.0,19.0,King Fire,True,N,91d07ea9-cf5f-489c-aa4f-97fa6c0fb8a4,,Shasta,Shasta-2017-06
585,585,All road closures are lifted. Please drive with caution.,100.0,1598.0,Hill Fire,True,N,81b37451-57b5-4050-a54d-e9750f84a567,,San Luis Obispo,San Luis Obispo-2017-06
586,586,,100.0,35.0,Latrobe Fire,True,N,4f0ff7c1-7c96-4f68-87e8-be4466945c2b,,Amador,Amador-2017-06
587,587,,100.0,38.0,Pine Fire,True,N,243567d6-2692-4978-88f5-1bbfc7b818a6,,Marin,Marin-2017-06
588,588,,100.0,25.0,Sloane Fire,True,N,7696644d-0908-4149-8d6e-aa50c1233d67,,San Diego,San Diego-2017-06
589,589,,100.0,670.0,Mart Fire,False,N,a3159a43-d38c-4655-9acf-371bc9a6213b,,San Bernardino,San Bernardino-2017-06
590,590,,100.0,28.0,Shore Fire,True,N,2c00a509-af87-418f-b888-edc8ec450f1f,,Del Norte,Del Norte-2017-06
591,591,,100.0,85.0,Ranch Fire,True,N,5da65d7f-cc75-4c0c-b221-1a1e3000a120,,Santa Clara,Santa Clara-2017-06
592,592,,100.0,15.0,Alvarado Fire,True,N,c171dc75-9d35-4c58-b787-032067b16ae7,,Monterey,Monterey-2017-06
593,593,,100.0,562.0,Battle Fire,False,N,a0ba8679-406a-491b-a20b-bba55d63bc5b,,Modoc,Modoc-2017-06
594,594,Road closures have been lifted,100.0,630.0,Ben Fire,True,N,d36387df-af2a-4b20-a94f-589fdccf67cd,,Mariposa,Mariposa-2017-06
595,595,,100.0,0.0, Cristianitos Fire,False,N,47e76098-389e-4747-9e89-7ebdc963a485,,Marin,Marin-2017-06
596,596,,100.0,1200.0,Tarina Fire ,True,N,4ac3161f-79e7-494f-88e4-72a69ef1d96b,,Kern,Kern-2017-06
597,597,,100.0,42.0,Lockwood Fire,True,N,abe2311a-4ce6-4300-9716-4fb3fe538c75,,Monterey,Monterey-2017-06
598,598,,100.0,55.0,Topanga Fire,False,N,d1ec9e43-04bd-4926-8362-5e04afe39c90,,Los Angeles,Los Angeles-2017-06
599,599,,100.0,41.0,Stokes Fire,True,N,6f2f8dc0-b930-435e-a622-d3585dcac067,,Los Angeles,Los Angeles-2017-06
600,600,,100.0,128.0,Oak Fire,True,N,2b043a7e-234c-43f7-852c-21fcb9ddc200,,Shasta,Shasta-2017-07
601,601,,100.0,10.0,Brewer Fire,True,N,c99fe9af-6d6b-435a-9084-2248905ad251,,Nevada,Nevada-2017-07
602,602,,100.0,11.0,Lisa Fire,True,N,64ef64a3-c8b0-48f1-8fec-9cacf8dfcd34,,Riverside,Riverside-2017-07
603,603,,100.0,14.0,Desabla Fire,True,N,97d63e17-e546-49ae-add6-e3b5fa71cb4c,,Butte,Butte-2017-07
604,604,"Hwy 49s is open with no escort, the right passing lane, on Spring Hill, is closed and for fire personnel only. Allred Rd. from Hwy 49s to Morningstar Ln. is open to residents only.",100.0,225.0,Spring Fire,True,N,3980fbbb-d17b-4deb-83a4-9af2290b5272,,Mariposa,Mariposa-2017-07
605,605,,100.0,1538.0,Derrick Fire,True,N,e3e75be1-8dea-4022-975b-34a0f25b57c0,,Fresno,Fresno-2017-07
606,606,,100.0,30.0,Timber Fire,True,N,b51d7a8d-f768-453e-abb4-665b74998b21,,Lake,Lake-2017-07
607,607,,100.0,10.0,Canyon Fire,True,N,d4f1fc5e-b877-41ee-b491-8e92ded4984f,,Riverside,Riverside-2017-07
608,608,,100.0,50.0,Lago Fire,True,N,2f97537a-1333-4dfc-b7a3-b7bf9400ffdd,,Riverside,Riverside-2017-07
609,609,,100.0,34.0,Valley Fire,True,N,9668cfe5-b636-4147-bce1-da8e8b3fb5c2,,San Benito,San Benito-2017-07
610,610,,100.0,13.0,Silver Fire,False,N,ed40ce35-7338-4f8b-a5ab-e94af6fa7e55,,San Bernardino,San Bernardino-2017-07
611,611,,100.0,57.0,Freedom Fire,True,N,36d953e8-265f-4b05-831e-42eb2298b208,,Fresno,Fresno-2017-07
612,612,,100.0,35.0,Jurupa Fire,True,N,252345dd-886b-4bd2-90b9-161727a2fc2d,,Riverside,Riverside-2017-07
613,613,,100.0,18.0,Lakeland Fire,True,N,6ae3d56e-0258-49f5-9e71-5b5abe141479,,Butte,Butte-2017-07
614,614,,100.0,50.0,Grade Fire,False,N,f6970f10-0498-4f4c-8e0c-d4b7e4fbf888,,Ventura,Ventura-2017-07
615,615,,100.0,0.0,Klamath Fire,False,N,1be87788-1bd9-4e97-b92a-63b41fe8abf1,,Siskiyou,Siskiyou-2017-07
616,616,,100.0,205.0,Eagle Fire,True,N,60770d23-70db-46f1-a19a-a23eaa409125,,Riverside,Riverside-2017-07
617,617,,100.0,21.0,Globe Fire,True,N,0a664214-c090-4889-8439-06836f89d830,,Tulare,Tulare-2017-07
618,618,,100.0,469.0,Fay Fire,True,N,b383e4bd-6815-4624-936c-be57715ce50e,,Siskiyou,Siskiyou-2017-07
619,619,none,100.0,74.0,Axel Fire,True,N,f75027cb-2526-4524-989f-71d0d56353ec,,El Dorado,El Dorado-2017-07
620,620,,100.0,62.0,Lake Fire,True,N,b3a6b47f-105b-4f66-b12a-76c563457a5d,,Stanislaus,Stanislaus-2017-07
621,621,,100.0,91.0,Auberry Fire,True,N,89f34aa8-eaf3-4d19-8ef0-005102e82831,,Fresno,Fresno-2017-07
622,622,,100.0,22.0,Gold Fire,True,N,7d77d3d1-40b5-40ab-8a53-2550f2001094,,Calaveras,Calaveras-2017-07
623,623,All road closures have been lifted.,100.0,2269.0,Winters Fire,True,N,a7509e35-3083-4306-bcce-ebf6d101b62a,,Yolo,Yolo-2017-07
624,624,,100.0,1626.0,Quail Fire,True,N,ea019efb-52d2-4f08-8d04-20b680e2361b,,Kern,Kern-2017-07
625,625,None,100.0,28687.0,Alamo Fire,True,N,5a43b164-04d0-46ea-992e-ea5aa283305f,,San Luis Obispo,San Luis Obispo-2017-07
626,626,,100.0,0.0,Antelope Fire,False,N,b4eb0b95-1a93-46a5-91f4-5c2b4c7b943c,,Lassen,Lassen-2017-07
627,627,,100.0,2940.0,Hawk Fire,True,N,1652d79a-f4fc-4151-a0d1-1b7366730f47,,Kern,Kern-2017-07
628,628,,100.0,0.0,Salmon-August Complex ,False,N,c35027fa-3bc5-423f-a32e-e03b134a102e,,Siskiyou,Siskiyou-2017-06
629,629,,100.0,90.0,Daulton Fire,True,N,eeef101a-3a50-4407-8e6d-cd80d0d07599,,Madera,Madera-2017-07
630,630,,100.0,33.0,Christmas Fire,True,N,bc89aab5-5f30-46a2-9881-6dbae22893b6,,Riverside,Riverside-2017-07
631,631,All road closures have been lifted.,100.0,6033.0,Wall Fire,True,N,8816f0da-0818-499a-9ff6-ba4fd56ca7c8,,Butte,Butte-2017-07
632,632,,100.0,74.0,Bryant Fire,True,N,67c20627-e6cb-4900-9f40-01e8da154a53,,San Bernardino,San Bernardino-2017-07
633,633,,100.0,58.0,Tower Fire,True,N,effeee13-51d7-4cf2-a62f-93b47b34605a,,San Luis Obispo,San Luis Obispo-2017-07
634,634,,100.0,36.0,Banderilla Fire,True,N,932a3f2f-6c0e-42a6-b357-f333774b4ea8,,Mariposa,Mariposa-2017-07
635,635,,100.0,231.0,Deer Complex,True,N,248bba19-4fdf-4285-a210-1334454ad80a,,Contra Costa,Contra Costa-2017-07
636,636,,100.0,10.0,North Fire,True,N,2ec4e814-477b-47e7-a36b-4da26f94e277,,Shasta,Shasta-2017-07
637,637,,100.0,18430.0,Whittier Fire,False,N,dfd1e0d9-42b5-436a-aa83-ffcbbb7a6145,,Santa Barbara,Santa Barbara-2017-07
