,incident_latitude,incident_longitude,incident_dateonly_created,incident_control,incident_containment,incident_acres_burned,incident_county,incident_name,calfire_incident,is_active,incident_id,incident_type,County
0,40.774,-122.309,2017-10-31,,100.0,37.0,Shasta, Bridge Fire,False,N,2ca11d45-8139-4c16-8af0-880d99b21e82,,Shasta
1,1.0,1.0,2009-05-24,,100.0,122.0,San Diego,Pala Fire,True,N,8f61f461-552d-4538-b186-35ab030da416,Wildfire,San Diego
2,36.602575,-118.01651000000001,2013-02-24,,100.0,406.0,Inyo,River Fire,True,N,094719ba-a47b-4abb-9ec5-a506b2b9fd23,,Inyo
3,34.288877,-116.94131100000001,2013-04-20,,100.0,30.0,San Bernardino,Fawnskin Fire,False,N,58f89ff8-bd3e-4355-b1c0-8fa05c747d3f,,San Bernardino
4,37.116295,-119.63500400000001,2013-04-30,,100.0,274.0,Madera,Gold Fire,True,N,357ffc13-bef9-48eb-810f-c5de851972eb,,Madera
5,40.190062,-121.595555,2013-05-01,,100.0,6965.0,Tehama,Panther Fire,True,N,53122f0f-fefc-4dbf-b2d8-566b42ced66d,,Lassen
6,38.441792,-122.350844,2013-04-30,,100.0,75.0,Napa,Silverado Fire,True,N,d8d1c943-7b5d-4885-9043-f41075d6eded,,Napa
7,38.638828000000004,-122.655616,2013-05-01,,100.0,125.0,Sonoma,Yellow Fire,True,N,64e4f81e-d872-44c4-ba8d-111fa77124ba,,Sonoma
8,34.288877,-116.94131100000001,2013-05-01,,100.0,3166.0,Riverside,Summit Fire,True,N,a1b14be5-a8cf-4e40-8588-96becf4c5879,,San Bernardino
9,37.160346000000004,-120.937494,2013-05-03,,100.0,354.0,San Benito,Tres Pinos Fire,True,N,ca68f3c4-4906-4952-b794-4531d7da8369,,Merced
10,39.514139,-122.56086200000001,2013-05-01,,100.0,217.0,Glenn,306 Fire,True,N,5649e78d-7c26-4698-89a0-b0fa9a35cf78,,Glenn
11,34.1834,-117.4408,2013-05-13,,100.0,75.0,San Bernardino,Lytle Fire,True,N,e2c4b308-9a2d-483b-8434-999bef9adc7c,,San Bernardino
12,33.894055,-116.855019,2013-05-04,,100.0,510.0,Riverside,Gorgonio Fire,True,N,958ce6d2-97f9-4848-8620-d14ab87f329d,,Riverside
13,34.7861,-118.9411,2013-05-15,,100.0,4346.0,"Kern, Ventura",Grand Fire,True,N,e0d038e9-0926-4c05-8317-ec7075a04b12,,Ventura
14,33.655638,-116.161201,2013-05-16,,100.0,40.0,Riverside,54 Fire,True,N,e215290f-d0b4-48fd-be32-f599959347b1,,Riverside
15,34.49149,-118.61004399999999,2013-05-17,,100.0,712.0,Los Angeles,Lake Fire,True,N,39af7eac-c188-411f-8c8a-d165c5fca4a9,,Los Angeles
16,37.1927,-119.7917,2013-05-19,,100.0,91.0,Madera,Lilly 2 Fire,True,N,2b765a08-c770-4b19-baa8-00dffe3fa838,,Madera
17,35.49864,-120.91375,2013-05-20,,100.0,35.0,San Luis Obispo,Cottontail Fire,True,N,f17c523c-bf01-4245-899b-7c2331096dae,,San Luis Obispo
18,33.96201,-116.90721299999998,2013-05-20,,100.0,25.0,Riverside,Cherry Fire,True,N,a60e315c-23d5-4ba4-869c-5c1e22a25e7a,,Riverside
19,33.9582,-116.6534,2013-05-21,,100.0,90.0,Riverside,Water Fire,True,N,13850faa-5bab-4fd7-bac3-433ce9250c4d,,Riverside
20,38.049929999999996,-120.90325,2013-05-30,,100.0,303.0,San Joaquin,Shelton Fire,True,N,0b51d59b-457d-4a62-b066-55c2b8d400e2,,Stanislaus
21,32.564465000000006,-116.900368,2013-05-22,,100.0,100.0,San Diego,Border Fire,True,N,e077e091-f890-477c-b948-eb23774b432e,,San Diego
22,33.121109999999994,-116.52578999999999,2013-05-23,,100.0,2781.0,San Diego,San Felipe Fire,True,N,859479e3-918c-42c6-bb74-5fdc17930a16,,San Diego
23,35.5123,-120.6368,2013-05-25,,100.0,50.0,San Luis Obispo,Homestead Fire,True,N,5b5ce06d-7ea9-4d28-b564-715fd0d04f3f,,San Luis Obispo
24,33.963591,-117.18793400000001,2013-05-25,,100.0,124.0,Riverside,Smiley Fire,True,N,9795afee-7e60-4ab3-b5c3-7df67f91c5f9,,Riverside
25,33.044579999999996,-116.5209,2013-05-26,,100.0,1271.0,San Diego,General Fire,True,N,07a5397c-a665-4f84-9a82-5f689cb2c8f3,,San Diego
26,34.55048,-119.82428999999999,2013-05-27,,100.0,1984.0,Santa Barbara,White Fire,False,N,abc61995-8bea-4be1-aa49-ee378ab3baaa,,Santa Barbara
27,34.419284000000005,-118.58688000000001,2013-05-28,,100.0,149.0,Los Angeles,Magic Fire,True,N,794412f2-1ba2-4217-ac38-49272a96fb6f,,Los Angeles
28,34.611824,-120.074655,2013-05-28,,100.0,170.0,Santa Barbara,Olive Fire,True,N,cb5f34a0-177e-445d-9349-dd94063a01d0,,Santa Barbara
29,35.15832,-120.05131000000002,2013-06-01,,100.0,500.0,San Luis Obispo,Branch Fire,False,N,213dc89e-9f29-4480-91a6-aec5fb694999,,San Luis Obispo
30,37.91529,-120.33313000000001,2013-06-02,,100.0,100.0,Tuolumne,Murphy Fire,True,N,98bfbb7c-8446-4e2e-a268-7e961353723c,,Tuolumne
31,39.434183000000004,-121.57680400000001,2013-06-03,All road closures have been lifted.,100.0,298.0,Butte,Lone Fire,True,N,1a5192f1-bc99-4130-8683-381e0534b76a,,Butte
32,33.99647,-116.84137,2013-06-09,,100.0,0.0,Riverside,Hathaway Fire,False,N,befb9d5c-c0ea-48b8-8589-2586be0275af,,Riverside
33,38.4229,-122.0437,2013-06-10,,100.0,28.0,"Sonoma, Solano, Lake, Colusa",Sonoma-Lake-Napa Unit Lightning Fires,True,N,5ce45b6c-81b5-422c-9078-8c68dd872c8a,,Solano
34,37.03776,-121.00693899999999,2013-06-04,,100.0,124.0,Merced,152 Fire,True,N,f9e85371-fc46-4f54-822c-7dcdaadde551,,Merced
35,38.992329999999995,-122.703193,2013-06-05,,100.0,30.0,Lake,Lake Fire,True,N,dcb21e64-9d38-47c2-848b-e8e0dea5c2de,,Lake
36,34.585595,-118.423176,2013-05-30,,100.0,30274.0,Los Angeles,Powerhouse Fire,True,N,bf37805e-1cc2-4208-9972-753e47874c87,,Los Angeles
37,37.775057000000004,-121.73721299999998,2013-06-08,,100.0,240.0,Alameda,Vasco Fire,True,N,2ad509e4-99f1-4e1a-81eb-839f772f9c45,,Contra Costa
38,33.969359999999995,-117.1265,2013-06-08,,100.0,42.0,Riverside,Viper Fire,True,N,e9505435-e861-4f33-9069-b0040fb2a135,,Riverside
39,39.9845,-121.5747,2013-06-10,,100.0,60.0,,Northern California Lightning Activity,True,N,369e41d4-75a6-4be0-a38a-5f7450553631,,Butte
40,38.27783,-120.966016,2013-06-12,,100.0,96.0,Amador,Roadrunner Fire,True,N,bf59bc5b-1398-4ae5-adef-6f61b9ee1b90,,Amador
41,37.169379,-119.75636000000002,2013-06-12,,100.0,75.0,Madera,Revis Fire,True,N,7055a440-5d4c-4f58-bac9-2954ff6698a5,,Lake
42,36.772425,-119.62838899999998,2013-06-13,,100.0,108.0,Fresno,Clinton Fire,True,N,a2cfda2a-21c1-4e45-90b5-37d931b4a926,,Fresno
43,37.58202,-119.91071000000001,2013-06-16,,100.0,1708.0,Mariposa,Carstens Fire,True,N,bb2eb175-43a3-4a5c-bff6-e3669e52c1d1,,Mariposa
44,38.729296999999995,-121.38086200000001,2013-06-13,,100.0,237.0,Placer,PFE Fire,True,N,fe47b1c2-b9c0-44be-8d10-f270056db35c,,Placer
45,36.763366999999995,-119.55824399999999,2013-06-13,,100.0,35.0,Fresno,Michelle Fire,True,N,953f17a1-2034-467b-b48c-28da1a9af60e,,Fresno
46,34.001745,-117.302057,2013-06-14,,100.0,40.0,Riverside,Palmyrita Fire,True,N,2d1f0c40-92e7-4540-991b-d353ed68ec6c,,Riverside
47,37.015575,-119.78106000000001,2013-06-16,,100.0,482.0,Madera,Rolling Fire,True,N,05d0fed7-8502-4a6f-9c5c-b9cee0e75408,,Madera
48,38.08744,-122.13802,2013-06-18,,100.0,124.0,Solano,California Fire,True,N,2b403f03-fe84-450a-90b7-befb8acc7e70,,Solano
49,37.03087,-119.463757,2013-06-17,,100.0,46.0,Fresno,Sierra Fire,True,N,15e7e15d-f707-473e-b0f3-6534cfd845b7,,Fresno
50,36.7218,-119.2248,2013-06-25,,100.0,150.0,Fresno,George Fire,True,N,23ec2f69-da30-4983-80c2-1f04bfea6f9a,,Fresno
51,38.980579999999996,-122.81796000000001,2013-06-20,,100.0,25.0,Lake,Mount Fire,True,N,d489b45e-dcba-4eaa-8bb5-6a23255562da,,Lake
52,34.071556,-117.048397,2013-06-28,,100.0,534.0,San Bernardino,Mills Fire,True,N,6011819c-19ac-46c2-aa48-0ee8be0e48c0,,San Bernardino
53,39.90465,-121.74367,2013-07-01,,100.0,274.0,Contra Costa,Concord Fire,True,N,95399a9c-8b3e-4413-9f56-5ed57d3d81b3,,Butte
54,36.1531,-120.8973,2013-06-29,,100.0,105.0,Monterey,Freeman Fire,True,N,58317b8d-7f4d-466f-b2c7-035c25fb00f0,,Monterey
55,37.96866,-121.91453,2013-07-01,,100.0,492.0,Contra Costa,Kirker Fire,True,N,522114fe-ada8-49a9-9bb2-5891103ff0ca,,Contra Costa
56,39.9845,-121.5747,2013-07-02,,100.0,754.0,,Northern Region July Lightning,True,N,42690ee2-a5ed-4320-9a55-d5ff3d1a80f5,,Butte
57,41.2415,-121.035,2013-07-03,,100.0,502.0,Modoc,Fox Fire (formally 3-7 Fire),True,N,8b51033d-abc6-4ea4-8983-990ad4e1c45e,,Modoc
58,40.012398,-122.079871,2013-07-04,,100.0,200.0,Tehama,Vina Fire,True,N,c94959d7-eb88-4724-8feb-ba0662afca10,,Tehama
59,37.7393,-121.5869,2013-07-04,,100.0,50.0,Alameda,Grant Fire,True,N,07fb8b11-f39b-4cd0-8a27-2d4fef7fe680,,Alameda
60,37.74241,-121.86216,2013-07-06,,100.0,38.0,Alameda,Fallon Fire,True,N,4c04a4e5-f580-4e62-bb53-2575c72d29dc,,Alameda
61,32.95435,-116.47381000000001,2013-07-06,,100.0,7055.0,San Diego,Chariot Fire,True,N,ee19b2ec-a96a-4738-994e-fb3ea016e053,,San Diego
62,35.62743,-120.83417,2013-07-07,,100.0,85.0,San Luis Obispo,Adelaida Fire,True,N,a97d2b3a-3a53-424f-852c-5f1b8d199cc3,,San Luis Obispo
63,39.205999999999996,-121.31634,2013-07-08,,100.0,73.0,Yuba,McGanney Fire,True,N,397ed8e6-6088-4e03-9316-8f50c65a83be,,Yuba
64,40.373000000000005,-122.7338,2013-07-09,,100.0,43.0,Shasta,Fiddler Fire,True,N,3f64fc8a-8870-4e64-b60a-3e13c8532acd,,Shasta
65,38.774,-120.29799999999999,2013-07-08,,100.0,572.0,El Dorado,Kyburz Fire,False,N,d778a3f0-2d23-43c1-b9bc-1ea33898fab2,,El Dorado
66,37.1438,-121.7804,2013-07-12,,100.0,50.0,Santa Clara,Uvas Fire,True,N,e779a754-29fd-472f-8d29-46cfee32d3c2,,Santa Clara
67,37.436,-121.1955,2013-07-12,,100.0,150.0,Stanislaus,Diablo Fire,True,N,873074c8-4b6d-417b-a78c-1d1430027805,,Stanislaus
68,33.7095,-116.72885,2013-07-15,,100.0,27531.0,Riverside,Mountain Fire,True,N,a3149fec-4d48-427c-8b2c-59e8b79d59db,,Riverside
69,41.333,-123.376,2013-08-03,,100.0,0.0,Humboldt,Orleans Complex,False,N,7d4f107b-66a9-43d2-819d-ec855c2947bf,,Siskiyou
70,34.316,-117.352,2013-07-25,,100.0,75.0,San Bernardino,Silverwood Fire,True,N,ed51bbd2-6f8e-4f46-9073-3673a583fada,,San Bernardino
71,32.612773,-116.70733500000001,2013-07-28,,100.0,25.0,San Diego,Flume Fire,True,N,c6cfeed9-55bb-4fdb-8a52-e4d947dba721,,Lake
72,37.279,-119.318,2013-07-22,,100.0,22992.0,Fresno,Aspen Fire,False,N,bee8c339-4f26-4b78-a5b4-a8a0ebdb8786,,Fresno
73,41.32,-123.176,2013-07-31,,100.0,14754.0,Siskiyou,Salmon River Complex,False,N,ba76c009-09c9-497c-b923-1ac8cf05c20d,,Siskiyou
74,39.6612,-121.50353999999999,2013-08-01,,100.0,92.0,Butte,Branch Fire,True,N,0b51d3d5-bb3a-426d-9c12-c1878a01d7cf,,Butte
75,33.990128000000006,-117.164997,2013-07-16,,100.0,150.0,Riverside,Redlands Fire,True,N,d48a839f-d8da-44d7-9b35-b9f61aa28c61,,Riverside
76,33.910270000000004,-116.99895,2013-08-04,,100.0,60.0,Riverside,Relay Fire,True,N,0658b1f8-5323-4152-b6d1-b208736587db,,Riverside
77,34.90327,-118.93388,2013-07-23,,100.0,612.0,Kern,Water Fire,True,N,86faecab-ed3a-4fce-95cf-89433a825c72,,Kern
78,38.980846,-123.06767099999999,2013-07-23,,100.0,45.0,Mendocino,Pratt Fire,True,N,f1d7f375-8aa3-4cb5-a864-bae9bb90cbd1,,Lake
79,34.882,-118.9194,2013-07-19,Oak Knolls Road,100.0,712.0,Kern,Rancho Fire,True,N,591a56a5-e9c0-45a0-96bd-34098588c39b,,Kern
80,39.961309,-122.33087900000001,2013-07-19,,100.0,195.0,Tehama,Paskenta Fire,True,N,4423899b-6197-4ef5-9f73-bca1763f17e6,,Tehama
81,38.17693,-122.51253,2013-07-26,,100.0,158.0,Sonoma,Lakeville Fire,True,N,c9b5d1ff-c042-4b39-8bac-b10fb6fc6c13,,Sonoma
82,38.63987,-121.08438000000001,2013-07-19,,100.0,163.0,"El Dorado, Sacramento",50 Fire,True,N,4630e9ce-88ec-4159-9bc9-25ff5f8216cc,,El Dorado
83,33.9634,-117.2508,2013-07-19,,100.0,40.0,Riverside,Heacock Fire,True,N,8fb3a438-3146-4b8d-8f20-bfa8d6610f84,,Riverside
84,33.94528,-117.09306000000001,2013-07-19,,100.0,15.0,Riverside,Gilman Fire,True,N,2b300dd5-4474-4b8a-9b4c-3a3014afe27d,,Riverside
85,37.965364,-120.69636200000001,2013-07-22,,100.0,31.0,Calaveras,Chuckwagon Fire,True,N,68dadbb3-6a63-483a-add9-491a69d9e0ad,,Calaveras
86,38.25108,-120.02778,2013-08-05,,100.0,1070.0,Tuolumne,Power Fire,False,N,1e8441c2-f426-40b4-9f4f-3de9f7e232b9,,Tuolumne
87,33.62236,-117.40288000000001,2013-08-05,,100.0,1383.0,Riverside,Falls Fire,True,N,4867ac70-663e-48f4-b9ae-ca0a486234ca,,Riverside
88,38.838,-116.61,2013-08-06,,100.0,60.0,Riverside,Tram Fire,False,N,ac568737-dae6-4050-b1f4-62ab1f9ec930,,Nevada
89,39.1591,-122.5906,2013-08-07,,100.0,38.0,Lake,Indian Fire,True,N,b5b63934-923d-4504-a9b1-75c885477a8d,,Lake
90,33.86157,-116.90427,2013-08-07,Hwy 243 remains closed between Twin Pines Road and Westley Street in Banning due to road damage.,100.0,20292.0,Riverside,Silver Fire,True,N,c400203b-a7fd-4bd8-803a-f3c74bc32a2b,,Riverside
91,41.035,-123.488,2013-08-10,,100.0,12503.0,Humboldt,Corral Complex,False,N,f3dcbca8-f8ed-46d0-8f6e-9c7fc2fb03e6,,Humboldt
92,41.923322999999996,-122.57839299999999,2013-08-15,,100.0,50.0,Siskiyou,Cottonwood Fire,True,N,e16c204e-58d6-4f78-bc97-729b16ef9f83,,Siskiyou
93,38.682378,-120.839075,2013-08-16,,100.0,116.0,El Dorado,Union Fire,True,N,db009f8f-8b9d-44bb-a3f6-83f319c84d72,,El Dorado
94,34.35,-117.62,2013-08-08,,100.0,243.0,San Bernardino,Sharp Fire,False,N,62eabea3-40be-497d-94e4-150f011b925f,,San Bernardino
95,40.473356,-122.48258999999999,2013-08-14,,100.0,27.0,Shasta,Cloverdale Fire,True,N,0537a175-8fe9-4f5f-b56f-77848fa195f4,,Shasta
96,39.446267999999996,-121.38236,2013-08-16,,100.0,2462.0,Butte,Swedes Fire,True,N,0758e1c0-95ea-47e7-b5c1-5f3ea96bc664,,Butte
97,39.12,-120.65,2013-08-10,,100.0,27440.0,Placer,American Fire,False,N,8213f5c7-34fa-403b-a4bc-da2ace6e6625,,Placer
98,40.88886,-120.95812600000001,2013-08-09,,100.0,97.0,Lassen,Coyote Fire,True,N,2b84c8a2-e2e8-45a2-9221-e8075608c218,,Lassen
99,33.570291,-116.10815,2013-08-16,,100.0,40.0,Riverside,Pierce Fire,True,N,f23f8148-6ec4-4885-9729-0dad7c744485,,Riverside
100,39.013682,-122.49189399999999,2013-08-16,,100.0,70.0,Lake,Double Fire,True,N,ae025ba5-8b5d-48de-ad5e-3037de3d18e9,,Lake
101,38.06231,-120.45233,2013-08-17,,100.0,46.0,Calaveras,Bridges Fire,True,N,10445e2c-979d-49a2-82c2-c3789bd2449a,,Calaveras
102,34.287,-117.45100000000001,2013-08-17,,100.0,110.0,San Bernardino,Cleghorn Fire,False,N,c7f05927-66a4-403c-9048-aeb42eca0211,,San Bernardino
103,40.498332,-122.535496,2013-09-09,,100.0,8073.0,Shasta,Clover Fire,True,N,92af9783-eda9-4186-afe9-447f61a92636,,Shasta
104,40.00842,-120.76466599999999,2013-08-18,,100.0,513.0,Plumas,Plumas Lightning Complex (Hough),False,N,5015b3c2-2bae-4cce-9bf8-f1b25b0ce1e6,,Plumas
105,35.707,-118.588,2013-08-18,,100.0,794.0,Kern,Shirley Fire,False,N,5421868e-52ba-4737-8169-325e0aa040e4,,Kern
106,40.5445,-121.3754,2013-08-19,,100.0,196.0,Shasta,Burney Lightning Series (Warner Fire),True,N,f21a41c6-0905-4531-9bdf-2456d0051eed,,Shasta
107,34.2,-117.417,2013-09-24,,100.0,200.0,San Bernardino,Sierra Fire,False,N,f7358513-329f-4dba-8980-4cd3a19b469a,,San Bernardino
108,40.042629999999996,-121.85396999999999,2013-08-23,,100.0,11429.0,Tehama,Deer Fire,True,N,956dbcf6-db40-4b61-b235-4ede14738f1e,,Tehama
109,34.302,-117.598,2013-08-20,,100.0,413.0,San Bernardino,Gobblers Fire,False,N,b202bd85-c5ef-4bdf-8270-d556f95c3742,,San Bernardino
110,36.208,-118.444,2013-08-24,,100.0,2060.0,Tulare,Fish Fire,False,N,a4de6058-c68c-4924-bfb5-dc8ecc3b54c0,,Tulare
111,38.89555,-120.84716,2013-08-24,,100.0,38.0,El Dorado,Empire Fire,True,N,fea7802f-ba70-450a-9ad1-96e2751293a9,,El Dorado
112,33.641999999999996,-116.706,2013-08-24,,100.0,97.0,San Bernardino,Little Fire,False,N,b5109726-5e91-4c10-96f8-2a5bb72e5a59,,Riverside
113,37.667295,-122.42728500000001,2013-09-07,,100.0,41.0,San Mateo,Chestnut Fire,True,N,b30ee931-f349-4d21-a38a-d346c516b104,,San Francisco
114,37.90757,-121.88258200000001,2013-09-08,,100.0,3111.0,Contra Costa,Morgan Fire,True,N,e33b2d80-7fec-4470-9e79-440d349b0d95,,Contra Costa
115,36.258,-118.459,2013-09-08,,100.0,134.0,Tulare,Angora Fire,False,N,d332a628-6290-4e91-b8d0-4dc663b80c38,,Tulare
116,34.003151,-117.106075,2013-09-11,,100.0,73.0,San Bernardino,Liveoak Fire,True,N,31f21c59-8a94-4b17-91aa-88ca14817162,,San Bernardino
117,34.149,-117.90799999999999,2013-09-23,,100.0,268.0,Los Angeles,Madre Fire,False,N,eb5a3f2a-0c25-417a-af78-bb0d643247c7,,Los Angeles
118,41.73325,-120.375,2013-09-05,,100.0,97.0,Modoc,Davis Creek Complex,False,N,308ce8d5-67c8-4edb-9e2f-bf6295f98d7e,,Modoc
119,39.333401,-121.107022,2013-08-31,,100.0,52.0,Nevada,Tyler Fire,True,N,1476673c-df55-4c39-b117-d9d067f8a020,,Nevada
120,39.731878,-121.71393799999998,2013-08-31,,100.0,80.0,Butte,Centerville Fire,True,N,dd374f36-e7cb-4a48-91ee-e8be101e0f88,,Butte
121,41.568999999999996,-120.959,2013-09-07,,100.0,68.0,Modoc,Rail Fire,False,N,0875cf4e-9948-45ed-a76d-d74564319b49,,Modoc
122,37.857,-120.086,2013-08-17,,100.0,257314.0,Tuolumne,Rim Fire,True,N,5fb18d4d-213f-4d83-a179-daaf11939e78,,Tuolumne
123,32.710918,-116.746023,2013-09-09,,100.0,263.0,San Diego,Lyon Fire,True,N,f6f6fefa-ac4e-466f-815e-492416e37b98,,San Diego
124,38.9777,-122.68299999999999,2013-09-15,,100.0,30.0,Lake,Lakeshore Fire,True,N,51e00abb-53d0-4014-9224-2a853b1d6bcf,,Lake
125,35.4393,-120.8358,2013-09-24,,100.0,94.0,San Luis Obispo,Creek Fire,True,N,ac469123-da14-4821-b824-c6cf66138514,,San Luis Obispo
126,38.9252,-122.96600000000001,2013-09-28,,100.0,98.0,Mendocino,Highland Fire,True,N,b20a2031-12c9-4e9c-9f44-ac82c26e6c66,,Lake
127,38.628,-122.289,2013-10-03,,100.0,376.0,Napa,Putah Fire,True,N,1f94fce5-49a5-4220-bc99-f003ab4d3e60,,Napa
128,38.34599,-122.6503,2013-10-04,,100.0,159.0,Sonoma,Crane Fire,True,N,1460f2d9-853b-4901-bed3-ac196e00bb3a,,Sonoma
129,33.341,-117.3092,2013-10-05,,100.0,2236.0,San Diego,DeLuz Fire,False,N,9fb847ce-44c7-4a11-a733-a6cc82838671,,Marin
130,39.439,-121.49700000000001,2013-10-04,,100.0,305.0,Butte,Summit Fire,True,N,d922e7c8-814a-412b-a40b-53072d0983ea,,Butte
131,33.7655,-117.6649,2013-10-06,,100.0,40.0,Orange,Baker Fire,True,N,9a110003-2f4c-4ac7-a3e5-b4e713f8d1fe,,Orange
132,38.67479,-122.08725,2013-11-04,,100.0,163.0,Yolo,Capay Fire,True,N,0aa08938-eaab-4a60-8891-946197328f94,,Yolo
133,40.483662,-122.140914,2013-11-07,,100.0,33.0,Shasta,Dersch Fire,True,N,29a2efda-c28f-4a41-9c6d-8cb8f763d464,,Shasta
134,35.457978000000004,-120.75155500000001,2013-11-08,Toro Creek Road remains closed to non-emergency traffic at Summit Road North of Highway 41. ,100.0,51.0,San Luis Obispo,Toro Fire,True,N,587c03e3-4831-47c1-8c03-c08176e91b11,,San Luis Obispo
135,38.882214000000005,-122.567525,2013-11-08,,100.0,120.0,Lake,Cantwell Fire,True,N,20ba8b6b-78d4-46a7-995b-d8fa38cbf3b8,,Lake
136,38.382,-122.311,2013-11-21,,100.0,190.0,Napa,Silverado Fire,True,N,79d476e5-0b4d-48e2-a105-2bba5c1140e9,,Napa
137,34.384,-119.13248999999999,2013-11-14,,100.0,64.0,Ventura,Wheeler Fire,True,N,0adb968c-eb85-41c5-8e08-04c0ec386c79,,Ventura
138,39.0442,-123.1478,2013-11-22,,100.0,82.0,Mendocino,Retek Fire,True,N,e9e43213-b2fc-47bc-92cd-117ccd6e4780,,Mendocino
139,38.8167,-122.8498,2013-11-22,,100.0,3505.0,Sonoma,McCabe Fire,True,N,b4bc1480-cbb8-4ef2-8d5f-88a496d21d10,,Sonoma
140,39.0448,-122.7656,2013-11-23,,100.0,50.0,Lake,Bruner Fire,True,N,3f3e234c-04e1-4941-a79f-23ddc419bf59,,Lake
141,38.9289,-122.5818,2013-11-23,,100.0,23.0,Lake,Dam Fire,True,N,720f1d0a-81b7-4a00-85db-be3d9587ea3e,,Lake
142,37.342186,-121.717706,2013-12-31,,100.0,40.0,Santa Clara,Grant Fire,True,N,7a168690-06e5-4056-97c8-73b834204744,,Santa Clara
143,40.134597,-121.79018300000001,2014-01-02,,100.0,865.0,Tehama,Campbell Fire,False,N,353e7df7-440c-4c41-a27c-b35bb1e2831c,,Lassen
144,34.1703,-117.8816,2014-01-16,,100.0,1952.0,Los Angeles,Colby Fire,False,N,1fe0ea01-23e8-47a1-8fbd-ced6cf655e4d,,Los Angeles
145,40.884415000000004,-123.773779,2014-01-04,,100.0,333.0,Humboldt,Red Fire,True,N,6d75c6a4-12cb-4f18-8951-f2737e980916,,Humboldt
146,36.8266,-119.3415,2014-01-25,,100.0,106.0,Fresno,Lake Fire,True,N,d529636e-33d0-484b-9c6f-093ba33736b7,,Fresno
147,32.81,-116.49,2014-03-08,,100.0,125.0,San Diego,Gun Fire,False,N,a67fe9bc-b8ec-4ed1-a2e8-06623aab7039,,San Diego
148,36.6313,-121.4819,2014-03-19,,100.0,400.0,Monterey,Encinal Fire,True,N,cb580f06-5d43-46aa-8b2c-f2b5a21eff02,,Monterey
149,33.5982,-116.1985,2014-03-28,,100.0,57.0,Riverside,Van Buren Fire,True,N,edff6f87-80b8-4c0d-8f6a-45c6e798b7fa,,Riverside
150,37.399,-118.352,2014-04-19,,100.0,113.0,Inyo,Bridges Fire,True,N,1faad916-32b9-4cd0-94b8-dacfe71fa9f8,,Inyo
151,34.169346000000004,-117.547374,2014-04-30,,100.0,2143.0,San Bernardino,Etiwanda Fire,True,N,13bfff2c-cb2f-4ed9-a7f8-6985646a2d5d,,San Bernardino
152,32.665,-116.22200000000001,2014-05-05,,100.0,29.0,San Diego,Jacumba Fire,True,N,d5cb2477-6627-4ef6-bab1-d0eecc4ad12a,,San Diego
153,33.003,-117.133,2014-05-13,,100.0,1548.0,San Diego,Bernardo Fire,True,N,9e5ee790-ee7e-4b40-b300-7a3046901162,,San Diego
154,36.103,-121.117,2014-04-30,,100.0,75.0,Monterey,San Lucas Fire,True,N,91c3081d-33b4-46f2-8774-032c57f0f6a2,,Monterey
155,34.609,-120.454,2014-05-13,,100.0,632.0,Santa Barbara,Miguelito Fire,True,N,d08b0c4e-35d3-43fb-8af8-1756b1789172,,Santa Barbara
156,33.3529,-117.28488899999999,2014-05-14,,100.0,5367.0,San Diego,Tomahawk Fire,False,N,2b35bd0d-169f-4a81-835b-13bf527031a6,,Marin
157,33.417572,-117.55056699999999,2014-05-16,,100.0,1457.0,San Diego,San Mateo Fire,False,N,b0b5efed-3edc-4a4b-97c8-95a79d12d0c6,,Marin
158,33.312,-117.162,2014-05-14,Interstate 15 is closed 3 1/2 miles south of Hwy 76 to .7 miles north of Hwy 76,100.0,380.0,San Diego,Highway Fire,True,N,ebea3cc2-c0ad-4de2-829a-0b544183461b,,San Diego
159,40.39,-122.721,2014-05-14,,100.0,50.0,Shasta,Fiddler Fire,True,N,2c241790-d062-4b15-9a25-8e511c0febab,,Shasta
160,33.1137,-117.1599,2014-05-14,,100.0,1995.0,San Diego,Cocos Fire,True,N,1b1cba8f-7893-4eea-82d9-dc78663fd911,,San Diego
161,33.1109,-117.279,2014-05-14,,100.0,600.0,San Diego,Poinsettia Fire,False,N,cc18296d-573a-4737-8e4e-1221d75d1e7b,,San Diego
162,39.1647,-122.5983,2014-05-25,,100.0,175.0,Lake,Indian Fire,True,N,b454456c-1fa9-4766-b179-6df36b4d844b,,Lake
163,37.76617,-120.45087,2014-06-04,,100.0,487.0,Tuolumne,59 Fire,True,N,1a0bbf7e-7f9b-4359-9c91-85dec2e2869a,,Tuolumne
164,37.787,-120.45200000000001,2014-06-05,,100.0,269.0,Tuolumne,Hetch Hetchy Fire,True,N,b5d32131-cf00-4e34-9e08-b74d68a3174f,,Tuolumne
165,36.742746999999994,-119.24149299999999,2014-06-11,,100.0,25.0,Fresno,Hall Fire,True,N,ccc2ec2b-4941-4bbd-ae60-be6706d97f13,,Fresno
166,36.991825,-119.52550600000001,2014-06-09,Highway 168 has been reopened.,100.0,40.0,Fresno,Morgan Fire,True,N,857e832f-17bd-4ad2-8789-99b003187049,,Fresno
167,121.999,38.453,2014-06-12,,100.0,70.0,Solano,Norman Fire,True,N,45cf54ae-c166-4f81-816f-2e0ef959a56e,,Solano
168,37.7103,-120.197,2014-06-10,,100.0,130.0,Mariposa,Haigh Fire,True,N,50567f4a-c56d-4d73-9855-f5d81fa74025,,Mariposa
