,incident_latitude,incident_longitude,date,temperature (degC),wind_speed (m/s),total_precipitation (mm of water equivalent),relative_humidity (0-1),surface_pressure (Pa),humidex (degC),County,latitude,longitude,y,month,year
Siskiyou-2016-04,0.0,0.0,2016-04,10.211999999999998,1.4993333333333332,0.10400000000000001,0.6150000000000001,88183.56999999998,8.898000000000003,Siskiyou,41.19363778984796,-123.09571730253525,False,04,2016
Siskiyou-2016-05,0.0,0.0,2016-05,12.418387096774195,1.5764516129032258,0.06806451612903225,0.6077419354838709,88056.32161290322,11.646129032258065,Siskiyou,42.2696989395978,-122.94519334423816,False,05,2016
Siskiyou-2016-10,0.0,0.0,2016-10,8.522258064516128,1.3125806451612902,0.27483870967741936,0.7703225806451612,87899.83354838713,7.703548387096772,Siskiyou,40.694098870073645,-122.03248652596066,False,10,2016
Siskiyou-2016-11,0.0,0.0,2016-11,5.399,1.4913333333333336,0.1333333333333333,0.7926666666666669,88151.17633333334,3.8653333333333335,Siskiyou,42.320936471102804,-123.21922370620382,False,11,2016
Siskiyou-2016-12,0.0,0.0,2016-12,-0.23806451612903226,1.2145161290322586,0.19258064516129028,0.7845161290322581,88195.95709677422,-3.121290322580645,Siskiyou,40.66296211543377,-122.83180645982684,False,12,2016
Siskiyou-2017-01,0.0,0.0,2017-01,-1.4516129032258065,1.6293548387096772,0.2635483870967742,0.7748387096774194,87762.9177419355,-4.566451612903227,Siskiyou,40.88730679415458,-121.56048572239996,False,01,2017
Siskiyou-2017-02,0.0,0.0,2017-02,2.648928571428572,1.7935714285714284,0.3271428571428571,0.7807142857142858,87597.23821428571,0.375,Siskiyou,41.81276882414067,-122.24014689187831,False,02,2017
Siskiyou-2017-03,0.0,0.0,2017-03,5.795806451612903,1.2929032258064517,0.21677419354838712,0.7687096774193547,88192.98322580649,4.243548387096775,Siskiyou,42.268398275511586,-121.79916091133933,False,03,2017
Siskiyou-2017-04,0.0,0.0,2017-04,6.362333333333333,1.5893333333333328,0.1463333333333333,0.6736666666666665,88011.42133333332,4.400333333333333,Siskiyou,41.0731943669987,-122.2643134517156,False,04,2017
Siskiyou-2017-05,0.0,0.0,2017-05,12.237096774193555,1.4141935483870969,0.04935483870967743,0.6170967741935481,88075.1812903226,11.660000000000002,Siskiyou,40.82716524954136,-122.10351045124355,False,05,2017
Siskiyou-2017-09,0.0,0.0,2017-09,15.283333333333333,1.1573333333333329,0.04033333333333334,0.5633333333333334,88158.64033333331,15.172666666666665,Siskiyou,40.799398923350466,-121.74202579977845,False,09,2017
Siskiyou-2017-10,0.0,0.0,2017-10,9.156129032258065,1.2819354838709678,0.0467741935483871,0.5735483870967744,88403.68129032258,7.275483870967742,Siskiyou,41.35650816986853,-121.69461381796881,False,10,2017
Siskiyou-2017-11,0.0,0.0,2017-11,4.005999999999999,1.4703333333333328,0.18800000000000008,0.8276666666666664,88029.754,2.2996666666666674,Siskiyou,41.476906525145196,-121.77524732803462,False,11,2017
Siskiyou-2017-12,0.0,0.0,2017-12,0.7729032258064517,1.1670967741935483,0.03580645161290323,0.7116129032258064,88733.64741935482,-2.2164516129032257,Siskiyou,41.79971807103636,-122.23212138174125,False,12,2017
Siskiyou-2018-01,0.0,0.0,2018-01,3.148387096774195,1.4106451612903228,0.12903225806451613,0.8258064516129033,88305.87774193549,1.1422580645161289,Siskiyou,40.643748832623885,-121.83817313597599,False,01,2018
Siskiyou-2018-02,0.0,0.0,2018-02,1.3907142857142856,1.27,0.0942857142857143,0.6889285714285712,88353.92464285716,-1.4807142857142856,Siskiyou,41.71637742854685,-121.82625492382128,False,02,2018
Siskiyou-2018-03,0.0,0.0,2018-03,3.7148387096774194,1.4422580645161294,0.15032258064516127,0.6877419354838711,87913.15258064512,1.2525806451612904,Siskiyou,41.34592894778482,-123.15416806556688,False,03,2018
Siskiyou-2018-04,0.0,0.0,2018-04,7.394,1.356666666666667,0.15866666666666668,0.6650000000000001,88107.991,5.636333333333334,Siskiyou,40.911985753709075,-123.28601081306951,False,04,2018
Siskiyou-2018-08,0.0,0.0,2018-08,19.3283870967742,1.251935483870968,0.0070967741935483875,0.4535483870967743,88253.67483870969,19.436774193548388,Siskiyou,41.42987613934983,-122.61177496257889,False,08,2018
Siskiyou-2018-09,0.0,0.0,2018-09,14.597333333333333,1.196,0.016666666666666666,0.44266666666666665,88120.513,13.064333333333336,Siskiyou,41.565236767968116,-123.17117564244943,False,09,2018
Siskiyou-2018-11,0.0,0.0,2018-11,3.8120000000000007,1.3646666666666667,0.11766666666666666,0.6563333333333333,88314.75866666666,1.2193333333333334,Siskiyou,41.01977730600875,-121.6963885580279,False,11,2018
Siskiyou-2018-12,0.0,0.0,2018-12,1.132258064516129,1.4319354838709677,0.12258064516129033,0.8054838709677418,88348.5316129032,-1.4064516129032258,Siskiyou,41.629777201872734,-123.23786164039939,False,12,2018
Siskiyou-2019-01,0.0,0.0,2019-01,2.825161290322581,1.5751612903225805,0.1896774193548387,0.7687096774193549,88060.49225806448,0.4958064516129033,Siskiyou,42.158919580162035,-123.26120425244379,False,01,2019
Siskiyou-2019-02,0.0,0.0,2019-02,-0.8164285714285714,1.5792857142857148,0.3185714285714285,0.7789285714285714,87381.73178571428,-3.804285714285713,Siskiyou,40.72916531901812,-122.70598214346292,False,02,2019
Siskiyou-2019-03,0.0,0.0,2019-03,4.370645161290323,1.186774193548387,0.12548387096774194,0.6719354838709678,88036.38870967743,1.9174193548387093,Siskiyou,41.4837133569651,-123.38641092770216,False,03,2019
Siskiyou-2019-04,0.0,0.0,2019-04,9.015,1.5220000000000005,0.16866666666666666,0.675,88129.08633333333,7.7920000000000025,Siskiyou,40.861603429583454,-123.3970556242194,False,04,2019
Siskiyou-2019-05,0.0,0.0,2019-05,11.848064516129027,1.6554838709677415,0.11709677419354834,0.6077419354838708,87789.52741935485,10.91,Siskiyou,41.16684544978566,-122.58932949660019,False,05,2019
Siskiyou-2019-08,0.0,0.0,2019-08,19.688064516129035,1.204516129032258,0.034516129032258064,0.4893548387096774,88233.34580645159,20.33612903225805,Siskiyou,40.94464413448346,-121.74792811834924,False,08,2019
Siskiyou-2019-11,0.0,0.0,2019-11,4.165,0.9476666666666664,0.06866666666666668,0.6703333333333334,88136.60433333332,1.6989999999999994,Siskiyou,41.75100029527994,-123.29304938569172,False,11,2019
Siskiyou-2019-12,0.0,0.0,2019-12,2.2558064516129037,1.313225806451613,0.14967741935483864,0.8170967741935485,88035.7764516129,0.022903225806451585,Siskiyou,40.88131173381986,-122.0844692069236,False,12,2019
Siskiyou-2020-01,0.0,0.0,2020-01,2.2803225806451612,1.2999999999999998,0.21709677419354834,0.8135483870967739,88300.68032258065,0.027096774193548608,Siskiyou,41.08914590597707,-122.91171367184663,False,01,2020
Siskiyou-2020-02,0.0,0.0,2020-02,2.9006896551724144,1.1962068965517243,0.03241379310344828,0.6493103448275863,88619.09482758619,0.07413793103448271,Siskiyou,40.9490849135903,-123.010836886914,False,02,2020
Siskiyou-2020-03,0.0,0.0,2020-03,4.006129032258064,1.2454838709677418,0.11096774193548388,0.6645161290322581,87957.19,1.4606451612903228,Siskiyou,41.80189773820261,-121.62039609194795,False,03,2020
Siskiyou-2020-04,0.0,0.0,2020-04,9.032666666666666,1.4473333333333334,0.03933333333333334,0.5796666666666668,88215.94833333332,7.231666666666667,Siskiyou,41.09870364156379,-123.33067765238214,False,04,2020
Siskiyou-2020-05,0.0,0.0,2020-05,12.078709677419354,1.3458064516129034,0.1225806451612903,0.6029032258064515,88095.01870967742,11.26483870967742,Siskiyou,41.75755098526609,-122.08490922667605,False,05,2020
Siskiyou-2020-06,0.0,0.0,2020-06,15.095,1.771,0.048666666666666664,0.5846666666666667,88206.94699999999,15.097333333333335,Siskiyou,41.6708951479896,-121.59915695387521,False,06,2020
Siskiyou-2020-08,0.0,0.0,2020-08,20.405161290322585,1.4338709677419357,0.0029032258064516127,0.4106451612903225,88233.01000000002,20.33258064516129,Siskiyou,40.93808889923472,-123.43441173476775,False,08,2020
Siskiyou-2020-10,0.0,0.0,2020-10,11.673548387096774,1.0719354838709676,0.02129032258064516,0.5022580645161291,88548.75741935482,10.020967741935484,Siskiyou,42.38480969923908,-122.60392342220989,False,10,2020
Siskiyou-2020-11,0.0,0.0,2020-11,3.158,1.2193333333333336,0.14633333333333332,0.7216666666666668,88310.80466666668,0.6843333333333327,Siskiyou,40.78613338374972,-121.77706741739215,False,11,2020
Siskiyou-2020-12,0.0,0.0,2020-12,1.4380000000000002,1.249,0.12066666666666664,0.7503333333333334,88506.96433333332,-1.268,Siskiyou,42.04177143796571,-122.55876119433572,False,12,2020
Solano-2013-01,0.0,0.0,2013-01,19.92806451612903,1.1458064516129036,0.2367741935483871,0.8964516129032261,93818.72096774196,26.08612903225807,Solano,37.748809620299774,-121.54648895534741,False,01,2013
Solano-2013-02,0.0,0.0,2013-02,23.002142857142854,1.124285714285714,0.19214285714285714,0.7842857142857145,93815.68857142856,29.79321428571428,Solano,38.02092188301544,-121.82797212434158,False,02,2013
Solano-2013-03,0.0,0.0,2013-03,22.72806451612904,0.8067741935483873,0.16612903225806455,0.8616129032258065,93727.11806451614,30.539677419354835,Solano,37.8243985788753,-121.92577504221613,False,03,2013
Solano-2013-04,0.0,0.0,2013-04,24.50433333333333,0.6266666666666669,0.3053333333333333,0.8456666666666667,93506.41266666666,33.55333333333333,Solano,38.11969760120977,-122.72462757590732,False,04,2013
Solano-2013-05,0.0,0.0,2013-05,24.615161290322572,0.4458064516129031,0.3709677419354838,0.8341935483870967,93453.6016129032,33.58129032258064,Solano,37.620786659020474,-121.96996239162075,False,05,2013
Solano-2013-07,0.0,0.0,2013-07,24.043870967741928,0.47,0.4238709677419355,0.8393548387096775,93329.84387096776,32.603870967741926,Solano,38.59560794694916,-122.3248603743344,False,07,2013
Solano-2013-08,0.0,0.0,2013-08,24.40000000000001,1.254193548387097,0.4141935483870968,0.8216129032258064,93203.41129032256,32.933548387096785,Solano,37.3677181324476,-121.95183724683451,False,08,2013
Solano-2013-09,0.0,0.0,2013-09,23.92,0.6466666666666667,0.7426666666666667,0.8546666666666669,93199.12466666668,32.63133333333332,Solano,38.483328322468296,-122.218494139062,False,09,2013
Solano-2013-10,0.0,0.0,2013-10,22.835483870967746,0.9764516129032256,0.4567741935483872,0.8603225806451613,93385.5341935484,30.720645161290324,Solano,37.997193952868685,-122.07849387111547,False,10,2013
Solano-2013-11,0.0,0.0,2013-11,21.90766666666667,1.1789999999999996,0.316,0.8806666666666665,93690.36333333334,29.343000000000004,Solano,39.144302394231744,-122.2964477208264,False,11,2013
Solano-2013-12,0.0,0.0,2013-12,21.201612903225804,1.016451612903226,0.5267741935483872,0.8987096774193547,93660.29483870973,28.35677419354839,Solano,37.67098587387763,-122.40896067925843,False,12,2013
Solano-2014-01,0.0,0.0,2014-01,18.03903225806452,1.3170967741935486,0.19612903225806447,0.8858064516129032,93867.89161290324,22.78387096774193,Solano,38.66857202311362,-122.83625530641423,False,01,2014
Solano-2014-02,0.0,0.0,2014-02,20.39785714285714,0.9667857142857142,0.2525,0.8882142857142856,93714.15035714288,26.798928571428576,Solano,38.23068967000333,-122.29861467676302,False,02,2014
Solano-2014-03,0.0,0.0,2014-03,21.65483870967742,1.0948387096774197,0.2190322580645161,0.8661290322580646,93819.29967741936,28.67032258064516,Solano,37.93140602597041,-121.88141008249973,False,03,2014
Solano-2014-04,0.0,0.0,2014-04,23.82166666666667,0.7190000000000004,0.3103333333333333,0.8453333333333332,93568.055,32.306999999999995,Solano,37.54285026869898,-122.70007809346781,False,04,2014
Solano-2014-05,0.0,0.0,2014-05,25.226129032258054,0.3606451612903226,0.2309677419354839,0.7925806451612903,93523.32258064518,33.96193548387097,Solano,39.01574752307974,-121.42412067885678,False,05,2014
Solano-2014-07,0.0,0.0,2014-07,25.063870967741927,0.8674193548387099,0.4667741935483871,0.8312903225806452,93113.764516129,34.36419354838711,Solano,39.208790243374374,-121.87973356408379,False,07,2014
Solano-2014-08,0.0,0.0,2014-08,24.73290322580645,0.8883870967741935,0.32548387096774195,0.8103225806451613,93336.16677419354,33.368064516129024,Solano,38.66756601854938,-121.86973104883776,False,08,2014
Solano-2014-09,0.0,0.0,2014-09,24.46400000000001,1.0556666666666668,0.3476666666666667,0.8279999999999996,93252.049,33.185,Solano,37.69417987537982,-120.95933592162558,False,09,2014
Solano-2014-10,0.0,0.0,2014-10,22.879354838709677,0.8996774193548384,0.2980645161290323,0.8512903225806453,93512.70064516133,30.651935483870968,Solano,38.174893505970154,-122.07047705130773,False,10,2014
Solano-2014-11,0.0,0.0,2014-11,22.03766666666667,1.0606666666666664,0.12966666666666665,0.8456666666666667,93677.422,29.065,Solano,38.92333585349953,-122.6102847465841,False,11,2014
Solano-2014-12,0.0,0.0,2014-12,20.551290322580645,1.6129032258064515,0.4148387096774193,0.8961290322580645,93816.83935483872,27.17838709677419,Solano,37.77444571697137,-121.41843248954004,False,12,2014
Solano-2015-01,0.0,0.0,2015-01,18.969032258064512,1.2812903225806451,0.3432258064516129,0.8874193548387097,93887.234516129,24.33806451612904,Solano,37.61918298723442,-121.72624673163251,False,01,2015
Solano-2015-02,0.0,0.0,2015-02,19.88321428571428,1.1064285714285715,0.225,0.875357142857143,93880.5707142857,25.71535714285714,Solano,37.81611634754628,-121.82731219754785,False,02,2015
Solano-2015-03,0.0,0.0,2015-03,21.256774193548374,0.7774193548387097,0.1367741935483871,0.8048387096774194,93875.65322580648,27.09322580645162,Solano,38.68483188478578,-122.81256964910969,False,03,2015
Solano-2015-04,0.0,0.0,2015-04,23.013333333333332,0.7523333333333333,0.21,0.8300000000000002,93648.40933333331,30.58466666666666,Solano,38.54340680354174,-121.62007264996754,False,04,2015
Solano-2015-05,0.0,0.0,2015-05,24.91483870967741,0.3896774193548386,0.2761290322580645,0.794516129032258,93493.35935483867,33.4341935483871,Solano,37.793146975597615,-122.70156782073396,False,05,2015
Solano-2015-06,0.0,0.0,2015-06,25.85833333333333,0.4663333333333334,0.11566666666666668,0.7653333333333335,93416.94399999996,34.64533333333333,Solano,38.13341724583672,-122.18435767047457,False,06,2015
Solano-2015-08,0.0,0.0,2015-08,25.166774193548388,0.8987096774193548,0.43225806451612897,0.804516129032258,93202.07903225804,34.079354838709676,Solano,37.70710098777001,-121.33861036595871,False,08,2015
Solano-2015-09,0.0,0.0,2015-09,24.818666666666665,0.5053333333333333,0.26433333333333325,0.8240000000000001,93395.21,33.784666666666666,Solano,38.74678972178711,-120.97597110656774,False,09,2015
Solano-2015-10,0.0,0.0,2015-10,23.505806451612912,1.2780645161290318,0.5887096774193549,0.8345161290322579,93430.14645161288,31.53612903225807,Solano,37.82952210578009,-122.11632513039565,False,10,2015
Solano-2015-11,0.0,0.0,2015-11,22.09,1.0813333333333333,0.06533333333333334,0.8246666666666668,93796.23333333337,28.82200000000001,Solano,38.997111591094225,-122.8407187282303,False,11,2015
Solano-2015-12,0.0,0.0,2015-12,21.306129032258056,1.165483870967742,0.4854838709677421,0.8709677419354838,93892.08161290325,28.14032258064516,Solano,38.31233024160645,-122.17835295595813,False,12,2015
Solano-2016-01,0.0,0.0,2016-01,21.555806451612906,0.954516129032258,0.19935483870967746,0.8567741935483869,93968.76032258064,28.38193548387097,Solano,38.9686573101134,-121.57782526091164,False,01,2016
Solano-2016-02,0.0,0.0,2016-02,20.48724137931034,1.1506896551724135,0.2513793103448276,0.8872413793103449,94003.94103448275,26.93206896551724,Solano,37.31242398705851,-121.78758258360752,False,02,2016
Solano-2016-03,0.0,0.0,2016-03,22.522903225806452,0.8993548387096776,0.2838709677419355,0.8890322580645164,93832.80516129034,30.629032258064512,Solano,37.3658635680417,-121.14999115715688,False,03,2016
Solano-2016-04,0.0,0.0,2016-04,24.793333333333337,0.584,0.12366666666666665,0.7976666666666666,93653.45800000001,33.26166666666667,Solano,38.35998411337103,-121.30872878633649,False,04,2016
Solano-2016-05,0.0,0.0,2016-05,25.431290322580644,0.4238709677419353,0.2687096774193549,0.8038709677419354,93516.49419354838,34.579354838709676,Solano,38.156845579975446,-122.30464324117926,False,05,2016
Solano-2016-06,0.0,0.0,2016-06,25.46,0.4770000000000001,0.314,0.8089999999999998,93468.03533333332,34.73733333333334,Solano,37.64947642789477,-122.84494722032295,False,06,2016
Solano-2016-08,0.0,0.0,2016-08,25.201290322580647,0.9758064516129032,0.5551612903225805,0.8319354838709675,93020.68483870973,34.656129032258065,Solano,38.734365012887714,-121.94705538719448,False,08,2016
Solano-2016-09,0.0,0.0,2016-09,25.055,0.7626666666666665,0.25466666666666665,0.8196666666666669,93237.347,34.14233333333333,Solano,38.975339551509826,-122.32719784927889,False,09,2016
Solano-2016-10,0.0,0.0,2016-10,23.93903225806452,1.08,0.5580645161290323,0.8412903225806451,93332.76935483867,32.44387096774193,Solano,38.022914513230745,-121.79985283721662,False,10,2016
Solano-2016-11,0.0,0.0,2016-11,22.13966666666667,1.2286666666666668,0.3683333333333333,0.8696666666666668,93665.926,29.61933333333333,Solano,38.12075060931401,-122.41821415883983,False,11,2016
Solano-2016-12,0.0,0.0,2016-12,21.764516129032263,1.4519354838709675,0.3890322580645161,0.8716129032258064,93704.7258064516,28.958709677419357,Solano,38.64833823752761,-121.13676027484227,False,12,2016
Solano-2017-01,0.0,0.0,2017-01,20.033870967741944,1.3016129032258066,0.3641935483870968,0.8832258064516129,93836.14129032256,26.08677419354839,Solano,38.12253044198472,-122.87930226597086,False,01,2017
Solano-2017-02,0.0,0.0,2017-02,20.053571428571427,1.3103571428571428,0.4267857142857142,0.8807142857142857,93891.4714285714,26.164642857142862,Solano,37.79202270375326,-122.05269267126027,False,02,2017
Solano-2017-03,0.0,0.0,2017-03,21.787741935483872,0.9851612903225804,0.30225806451612897,0.8622580645161291,93746.2583870968,28.872258064516128,Solano,38.2056703925282,-121.73072296974493,False,03,2017
Solano-2017-04,0.0,0.0,2017-04,23.58866666666665,0.6763333333333333,0.27133333333333337,0.8406666666666668,93627.82866666668,31.836666666666666,Solano,38.56336934009638,-121.0534907558361,False,04,2017
Solano-2017-05,0.0,0.0,2017-05,24.78645161290321,0.37064516129032254,0.725483870967742,0.8322580645161289,93462.97580645164,33.87354838709677,Solano,38.2267734866863,-121.06945474617557,False,05,2017
Solano-2017-07,0.0,0.0,2017-07,24.641935483870977,0.7229032258064516,0.3887096774193549,0.825483870967742,93324.70129032258,33.495806451612914,Solano,37.573779216698355,-121.03874277285546,False,07,2017
Solano-2017-08,0.0,0.0,2017-08,24.94838709677419,0.6216129032258063,0.44774193548387103,0.8325806451612905,93242.46,34.187096774193556,Solano,38.93286040822643,-121.9578060718276,False,08,2017
Solano-2017-11,0.0,0.0,2017-11,22.690999999999995,1.2023333333333333,0.39766666666666667,0.8670000000000001,93603.08699999998,30.55533333333333,Solano,37.92271852390408,-121.66686890108815,False,11,2017
Solano-2017-12,0.0,0.0,2017-12,21.10709677419355,1.5412903225806451,0.4532258064516128,0.8896774193548389,93705.89516129033,28.091290322580647,Solano,37.71269102039619,-121.64320061270409,False,12,2017
Solano-2018-01,0.0,0.0,2018-01,20.95064516129033,1.1235483870967742,0.2793548387096774,0.870967741935484,93690.87419354838,27.55838709677419,Solano,38.91908706641731,-121.84220440091134,False,01,2018
Solano-2018-02,0.0,0.0,2018-02,21.34678571428572,1.0792857142857142,0.2446428571428572,0.8610714285714284,93767.3182142857,28.07428571428572,Solano,38.38732896816963,-120.96916371570431,False,02,2018
Solano-2018-03,0.0,0.0,2018-03,21.31903225806452,1.0058064516129033,0.16387096774193552,0.8583870967741936,93687.81580645162,28.001290322580644,Solano,38.987862623138504,-121.86494833921951,False,03,2018
Solano-2018-04,0.0,0.0,2018-04,23.368333333333343,0.8576666666666667,0.18066666666666664,0.8313333333333334,93620.30233333333,31.21166666666667,Solano,38.157886395764955,-121.84585813179487,False,04,2018
Solano-2018-05,0.0,0.0,2018-05,25.593548387096767,0.5983870967741934,0.06838709677419355,0.7441935483870971,93524.69580645162,33.73483870967741,Solano,39.08027979687949,-121.79506587907426,False,05,2018
Solano-2018-06,0.0,0.0,2018-06,25.57933333333333,1.043,0.28366666666666673,0.7853333333333332,93209.52533333334,34.494666666666674,Solano,38.74375869542658,-121.59175739864327,False,06,2018
Solano-2018-07,0.0,0.0,2018-07,24.70258064516129,0.6041935483870968,0.6464516129032257,0.8393548387096774,93048.9587096774,33.82064516129032,Solano,38.38310549574561,-121.02201198895692,False,07,2018
Solano-2018-09,0.0,0.0,2018-09,24.391666666666666,0.7093333333333334,0.6000000000000001,0.83,93206.1743333333,33.08866666666667,Solano,38.52994917227014,-120.9848966696657,False,09,2018
Solano-2018-12,0.0,0.0,2018-12,21.13322580645161,1.2977419354838706,0.3996774193548388,0.8729032258064515,93821.36677419355,27.856451612903214,Solano,38.67632487777739,-121.44939547884175,False,12,2018
Solano-2019-01,0.0,0.0,2019-01,19.851290322580645,1.2964516129032255,0.25387096774193546,0.8558064516129031,93993.18838709676,25.41451612903225,Solano,38.40579388386528,-121.48228885043375,False,01,2019
Solano-2019-02,0.0,0.0,2019-02,20.534642857142853,0.7932142857142858,0.040714285714285724,0.8117857142857143,93981.18321428572,25.96035714285714,Solano,38.29871195586871,-122.45924071593714,False,02,2019
Solano-2019-03,0.0,0.0,2019-03,22.66387096774193,0.870967741935484,0.13806451612903226,0.7929032258064518,93759.19258064516,29.348709677419357,Solano,37.40358379576092,-122.32681022150172,False,03,2019
Solano-2019-04,0.0,0.0,2019-04,24.84533333333333,0.5893333333333334,0.15466666666666665,0.7906666666666666,93605.19166666664,33.23,Solano,38.77441780101701,-122.26243407833141,False,04,2019
Solano-2019-05,0.0,0.0,2019-05,25.017741935483862,0.29516129032258065,0.6445161290322582,0.8322580645161292,93421.65225806453,34.293548387096784,Solano,38.4717154506864,-122.30095763431491,False,05,2019
Solano-2019-11,0.0,0.0,2019-11,22.325,0.9733333333333332,0.3810000000000001,0.881666666666667,93537.06533333332,30.15466666666667,Solano,37.492014769577665,-122.01463049038969,False,11,2019
Solano-2019-12,0.0,0.0,2019-12,21.373225806451607,1.2441935483870967,0.29580645161290314,0.8577419354838709,93802.94677419355,28.072580645161292,Solano,39.06792898919107,-122.71780276302913,False,12,2019
Solano-2020-01,0.0,0.0,2020-01,20.648387096774194,1.1003225806451613,0.2980645161290323,0.8832258064516129,93856.84580645165,27.16,Solano,38.843081520743056,-122.57057953781273,False,01,2020
Solano-2020-02,0.0,0.0,2020-02,19.58137931034484,1.2024137931034484,0.1727586206896551,0.8682758620689652,94073.67275862068,25.12793103448276,Solano,37.80257530180328,-120.9313856402747,False,02,2020
Solano-2020-03,0.0,0.0,2020-03,23.02064516129032,0.8658064516129034,0.08774193548387092,0.8093548387096775,93768.05354838708,30.23225806451612,Solano,38.160511721273515,-121.12680893597954,False,03,2020
Solano-2020-04,0.0,0.0,2020-04,23.926666666666673,0.888,0.204,0.8266666666666669,93742.84300000002,32.159333333333336,Solano,38.21800168464403,-122.414360440528,False,04,2020
Solano-2020-05,0.0,0.0,2020-05,25.749354838709678,0.6458064516129031,0.3148387096774193,0.7800000000000001,93505.84935483868,34.71419354838709,Solano,38.731990085734054,-121.59774211223925,False,05,2020
Solano-2020-08,0.0,0.0,2020-08,24.83548387096773,0.7745161290322581,0.2709677419354839,0.808709677419355,93293.25774193546,33.53322580645162,Solano,38.05308835249324,-121.75441942456374,False,08,2020
Solano-2020-09,0.0,0.0,2020-09,25.029000000000003,0.4683333333333334,0.32233333333333325,0.8160000000000001,93383.041,34.03833333333333,Solano,37.6760274908995,-122.87012265430135,False,09,2020
Solano-2020-10,0.0,0.0,2020-10,23.35838709677419,1.1506451612903226,0.6370967741935485,0.8790322580645162,93353.50967741932,31.97258064516129,Solano,38.01843620833256,-122.87424118145128,False,10,2020
Solano-2020-11,0.0,0.0,2020-11,22.32833333333333,1.5026666666666668,0.6756666666666665,0.8703333333333332,93653.38933333334,29.967,Solano,38.60711385700301,-122.64320578308207,False,11,2020
Solano-2020-12,0.0,0.0,2020-12,22.149354838709673,1.2654838709677418,0.5980645161290322,0.8832258064516129,93628.41322580645,29.855483870967745,Solano,38.58074439379806,-122.9114744695232,False,12,2020
Sonoma-2013-01,0.0,0.0,2013-01,7.662903225806452,1.6309677419354842,0.02451612903225807,0.7145161290322579,100664.62935483873,6.34,Sonoma,38.58903168215747,-122.3916805954168,False,01,2013
Sonoma-2013-02,0.0,0.0,2013-02,10.150714285714283,1.6321428571428571,0.0125,0.6589285714285714,100531.51142857142,9.120714285714287,Sonoma,39.48691185245551,-123.41822141228823,False,02,2013
Sonoma-2013-03,0.0,0.0,2013-03,12.253870967741936,1.7209677419354834,0.05870967741935484,0.7083870967741935,100274.3112903226,12.33548387096774,Sonoma,39.00211831099635,-123.04392676895333,False,03,2013
Sonoma-2013-04,0.0,0.0,2013-04,15.772999999999998,2.588999999999999,0.014999999999999998,0.5496666666666667,100102.14533333332,15.544999999999998,Sonoma,38.38209146406597,-123.69014042969066,False,04,2013
Sonoma-2013-06,0.0,0.0,2013-06,19.08,2.7536666666666667,0.016,0.6153333333333333,99728.00933333336,21.045666666666666,Sonoma,38.44907863566802,-123.65588890452021,False,06,2013
Sonoma-2013-08,0.0,0.0,2013-08,19.012903225806447,2.4464516129032265,0.0012903225806451613,0.6696774193548386,99836.40516129033,21.66258064516129,Sonoma,37.60563302720067,-123.71817750207131,False,08,2013
Sonoma-2013-09,0.0,0.0,2013-09,18.992999999999995,2.432666666666667,0.014666666666666666,0.6066666666666667,99721.601,20.855666666666668,Sonoma,39.279905663571434,-122.96730295656793,False,09,2013
Sonoma-2013-12,0.0,0.0,2013-12,7.722903225806452,1.4874193548387096,0.01161290322580645,0.5487096774193547,100555.36,5.419354838709676,Sonoma,38.8123409209683,-122.84986932265903,False,12,2013
Sonoma-2014-01,0.0,0.0,2014-01,10.756451612903225,1.491290322580645,0.0070967741935483875,0.5225806451612902,100532.77709677418,8.984516129032258,Sonoma,39.21743549600385,-122.83001420030098,False,01,2014
Sonoma-2014-02,0.0,0.0,2014-02,11.554285714285715,1.778571428571429,0.2989285714285715,0.785,100106.01035714283,12.031071428571426,Sonoma,38.57116470051755,-121.90448994992778,False,02,2014
Sonoma-2014-03,0.0,0.0,2014-03,13.58548387096774,1.8793548387096768,0.12129032258064515,0.7006451612903226,100237.80032258065,14.033225806451616,Sonoma,37.87778689693651,-122.5199337904365,False,03,2014
Sonoma-2014-04,0.0,0.0,2014-04,14.788999999999998,2.055,0.029333333333333336,0.6696666666666666,100083.42933333332,15.453666666666667,Sonoma,38.46692995632415,-122.04367202195834,False,04,2014
Sonoma-2014-05,0.0,0.0,2014-05,17.797096774193548,2.9487096774193544,0.0006451612903225806,0.5277419354838708,99976.64290322582,18.108709677419355,Sonoma,39.13156817910229,-122.07027946474261,False,05,2014
Sonoma-2014-06,0.0,0.0,2014-06,19.002666666666666,2.5720000000000005,0.0003333333333333333,0.5706666666666665,99565.395,20.364333333333327,Sonoma,38.906014410354054,-122.65358331120127,False,06,2014
Sonoma-2014-07,0.0,0.0,2014-07,19.596129032258066,2.3003225806451613,0.0009677419354838713,0.6429032258064515,99852.65258064514,22.137096774193548,Sonoma,37.75842900981404,-122.77710465359155,False,07,2014
Sonoma-2014-08,0.0,0.0,2014-08,19.367419354838702,2.2190322580645163,0.0009677419354838713,0.6609677419354838,99767.70322580644,22.06419354838711,Sonoma,38.967780994360496,-122.22232132916906,False,08,2014
Sonoma-2014-09,0.0,0.0,2014-09,19.247000000000003,2.002,0.010333333333333337,0.6699999999999999,99622.14166666668,22.02200000000001,Sonoma,38.4408919341445,-122.36713331395217,False,09,2014
